id,Join_Count,Status,Score,Match_type,Side,X,Y,Match_addr,ARC_Street,Entry_no,Owner_name,street,city,state,zip,Entry_no_1,License_Nu,Status_1,License_Ty,Orig_Iss_D,Expir_Date,Census_tra,Business_N,Mailing_Ad,Geo_Code,Tract2010,coords.x1,coords.x2
1888,1,M,100,A,R,-122.42328604,37.77964386,"687 Mcallister St, San Francisco, CA, 94102",687 MCALLISTER ST,2433,INDIGO PIE LLC,687 MCALLISTER ST,San Francisco,CA,94102-3111,2433,514023,ACTIVE,47,2011/11/30,2013/07/31,Census Tract: 0162.00,INDIGO RESTAURANT AND CRIMSON LOUNGE,"687 MCALLISTER ST SAN FRANCISCO, CA 94102",3800,16200,1830592.87574614,643756.465608956
489,1,M,100,A,L,-122.49540829,37.7758623,"3420 Balboa St, San Francisco, CA, 94121",3420 BALBOA ST,643,RED EAGLE HOLDING LLC,3420 BALBOA ST,San Francisco,CA,94121-2702,643,512295,ACTIVE,41,2011/12/02,2013/11/30,Census Tract: 0478.01,SAPOTEN,NA,3800,47801,1824231.89951052,643470.364907511
937,1,M,100,A,L,-122.41746524,37.73909326,"410 Cortland Ave, San Francisco, CA, 94110",410 CORTLAND AVE,1212,ROMA INVESTMENTS INC,410 CORTLAND AVE,San Francisco,CA,94110-5538,1212,513945,ACTIVE,41,2011/12/02,2013/11/30,Census Tract: 0254.01,LIBERTY CAFE & BAKERY,NA,3800,25401,1831013.11684488,639246.441500023
2659,1,M,100,A,L,-122.41379186,37.76019397,"620 Treat Ave, San Francisco, CA, 94110",620 TREAT AVE,3430,SOUTHERN PACIFIC BREWING LLC,620 TREAT AVE,San Francisco,CA,94110,3430,500258,ACTIVE,75,2011/12/02,2013/11/30,Census Tract: 0228.01,SOUTHERN PACIFIC BREWING,NA,3800,22801,1831385.13602417,641581.862904825
4861,1,M,100,A,L,-122.46742244,37.76405413,"900 Irving St, San Francisco, CA, 94122",900 IRVING ST,2090,"FLORESMARTIN, DANIEL",900 IRVING ST,San Francisco,CA,94122-2207,2090,515381,ACTIVE,21,2011/12/02,2013/11/30,Census Tract: 0302.02,ROOM SERVICE FINE FOOD AND LIQUOR,NA,3800,30202,1826669.24508149,642107.945866271
2221,1,M,100,A,R,-122.39978867,37.79219873,"201 Pine St, San Francisco, CA, 94104",201 PINE ST,2856,"LIM, BYUNG ILL",201 PINE ST,San Francisco,CA,94104-2701,2856,515593,ACTIVE,41,2011/12/07,2013/11/30,Census Tract: 0117.00,CAFE VIVOLI,NA,3800,11700,1832690.76203714,645108.257973299
213,1,M,100,A,L,-122.42829089,37.75171066,"3838 24th St, San Francisco, CA, 94114",3838 24TH ST,292,BAR TAP INC,3838 24TH ST,San Francisco,CA,94114-3811,292,514738,ACTIVE,48,2011/12/08,2013/11/30,Census Tract: 0211.00,DUBLINER,NA,3800,21100,1830087.84219117,640666.088139696
815,1,M,100,A,L,-122.46279118,37.78307264,"346 Clement St, San Francisco, CA, 94118",346 CLEMENT ST,1070,KODE RUAY INC,346 CLEMENT ST,San Francisco,CA,94118-2316,1070,514972,ACTIVE,41,2011/12/08,2013/11/30,Census Tract: 0401.00,KING OF THAI NOODLE,NA,3800,40100,1827121.49429097,644209.909162957
1683,1,M,100,A,R,-122.40400121,37.79098894,"322 Kearny St, San Francisco, CA, 94108",322 KEARNY ST,2183,DARN GOOD FOOD INC,322 KEARNY ST,San Francisco,CA,94108-3205,2183,515585,ACTIVE,41,2011/12/08,2013/11/30,Census Tract: 0117.00,DARN GOOD FOOD,"3643 26TH ST SAN FRANCISCO, CA 94110",3800,11700,1832316.61931908,644981.089915872
2061,1,M,100,A,R,-122.43269431,37.72730249,"4423 Mission St, San Francisco, CA, 94112",4423 MISSION ST,2643,"PAZ, JOSE",4423 MISSION ST,San Francisco,CA,94112-1926,2643,515899,ACTIVE,41,2011/12/08,2013/11/30,Census Tract: 0260.01,HONDURAS RESTAURANT LOS CATRACHOS,NA,3800,26001,1829644.45563431,637965.813634345
4810,1,M,100,A,L,-122.4231279,37.75523524,"3398 22nd St, San Francisco, CA, 94110",3398 22ND ST,200,"RANTISI, CHRIS SIMON",3398 22ND ST,San Francisco,CA,94110-3067,200,514547,ACTIVE,21,2011/12/08,2013/11/30,Census Tract: 0207.00,NA,NA,3800,20700,1830550.67835765,641047.902242263
11110,1,M,100,A,L,-122.39479675,37.72470648,"5900 3rd St, San Francisco, CA, 94124","5900 3RD ST, STE C-2001",441,FRESH & EASY NEIGHBORHOOD MARKET INC,"5900 3RD ST, STE C-2001",San Francisco,CA,94124,441,516298,ACTIVE,20,2011/12/08,2013/11/30,Census Tract: 0233.00,FRESH & EASY NEIGHBORHOOD MARKET,"2120 PARK PL, STE 200 EL SEGUNDO, CA 90245-4741",3800,23300,1832978.61401955,637610.110657071
1464,1,M,100,A,R,-122.44852209,37.76975279,"1599 Haight St, San Francisco, CA, 94117",1599 HAIGHT ST,1898,BURGER URGE LLC,1599 HAIGHT ST,San Francisco,CA,94117-2912,1898,512365,ACTIVE,41,2011/12/09,2013/11/30,Census Tract: 0166.00,BURGER URGE,NA,3800,16600,1828347.60547052,642705.763762023
2553,1,M,100,A,R,-122.40361076,37.78979937,"185 Sutter St, San Francisco, CA, 94104",185 SUTTER ST,3292,GALLERIA PARK ASSOCIATES LLC,185 SUTTER ST,San Francisco,CA,94104-4501,3292,508368,ACTIVE,47,2011/12/13,2013/11/30,Census Tract: 0117.00,GALLERIA PARK HOTEL,NA,3800,11700,1832348.78376981,644848.657759737
1590,1,M,100,A,L,-122.47244806,37.76382049,"1368 Irving St, San Francisco, CA, 94122",1368 IRVING ST,2068,"SITU, JOHN",1368 IRVING ST,San Francisco,CA,94122,2068,512600,ACTIVE,48,2011/12/14,2013/11/30,Census Tract: 0302.01,BRICK WALL THE,NA,3800,30201,1826225.86446711,642091.323789774
1608,1,M,100,A,L,-122.46657783,37.76408251,"822 Irving St, San Francisco, CA, 94122",822 IRVING ST,2094,LAYERS LLC,822 IRVING ST,San Francisco,CA,94122-2311,2094,513853,ACTIVE,41,2011/12/14,2013/11/30,Census Tract: 0302.02,PATXIS CHICAGO PIZZA,"30 LIBERTY SHIP WAY, STE 3225 SAUSALITO, CA 94965",3800,30202,1826743.7738227,642109.374143566
2806,1,M,100,A,R,-122.47977225,37.7390601,"1201 Vicente St, San Francisco, CA, 94116",1201 VICENTE ST,3611,E & S SUNSET GROUP INC,1201 VICENTE ST,San Francisco,CA,94116-3045,3611,515264,ACTIVE,41,2011/12/14,2013/11/30,Census Tract: 0330.00,RIVERSIDE SEAFOOD RESTAURANT,NA,3800,33000,1825522.89715234,639357.779835241
6131,1,M,100,A,L,-122.45875808,37.7243746,"1551 Ocean Ave, San Francisco, CA, 94112",1551 OCEAN AVE,2759,"HUMRAN, MAGED SALEH AHMED",1551 OCEAN AVE,San Francisco,CA,94112-1715,2759,516011,ACTIVE,21,2011/12/14,2013/11/30,Census Tract: 0312.01,HOMRAN LIQUOR,NA,3800,31201,1827340.75456189,637689.264513849
94,1,M,100,A,L,-122.41890947,37.76191577,"3378 18th St, San Francisco, CA, 94110",3378 18TH ST,121,KENKEN RAMEN LLC,3378 18TH ST,San Francisco,CA,94110-1817,121,515320,ACTIVE,41,2011/12/15,2013/11/30,Census Tract: 0208.00,KENKEN RAMEN LLC,NA,3800,20800,1830937.46808187,641781.709055216
1357,1,M,100,A,L,-122.42306502,37.77700727,"409 Gough St, San Francisco, CA, 94102",409 GOUGH ST,1758,LUCCA RESTAURANT GROUP LLC,409 GOUGH ST,San Francisco,CA,94102-4415,1758,515296,ACTIVE,47,2011/12/15,2013/11/30,Census Tract: 0162.00,DOBBS FERRY,"900 NORTHPOINT ST, STE H104 SAN FRANCISCO, CA 94109-1174",3800,16200,1830605.87548862,643463.691167627
1718,1,M,100,A,R,-122.41717512,37.78190994,"448 Larkin St, San Francisco, CA, 94102",448 LARKIN ST,2229,"LI, SIMON",448 LARKIN ST,San Francisco,CA,94102-3607,2229,513747,ACTIVE,41,2011/12/15,2013/11/30,Census Tract: 0124.01,BENTO HOUSE,NA,3800,12401,1831135.81756756,643996.899815584
2402,1,M,100,A,R,-122.40267796,37.76673107,"251 Rhode Island St, San Francisco, CA, 94103","251 RHODE ISLAND ST, STE 3",3083,PROJECT ONE GALLERY LLC,"251 RHODE ISLAND ST, STE 3",San Francisco,CA,94103-5148,3083,512639,ACTIVE,48,2011/12/15,2013/11/30,Census Tract: 0607.00,PROJECT ONE GALLERY LLC,NA,3800,60700,1832378.30535916,642287.382130794
1092,1,M,100,A,R,-122.43273581,37.7837847,"1552 Fillmore St, San Francisco, CA, 94115",1552 FILLMORE ST,1428,MAJIN ENTERPRISES INC,1552 FILLMORE ST,San Francisco,CA,94115-3516,1428,513589,ACTIVE,41,2011/12/16,2013/11/30,Census Tract: 0159.00,HOLY DOG,NA,3800,15900,1829769.95387065,644233.647085367
1475,1,M,100,A,L,-122.42922522,37.7723285,"424 Haight St, San Francisco, CA, 94117",424 HAIGHT ST,1913,ST. ANDREWS PARK INC,424 HAIGHT ST,San Francisco,CA,94117-3506,1913,511310,ACTIVE,48,2011/12/16,2013/11/30,Census Tract: 0168.01,NA,"73 SUMNER ST, #302 SAN FRANCISCO, CA 94103",3800,16801,1830052.61666784,642955.954323691
12,1,M,100,A,L,-122.41407104,37.77184679,"298 11th St, San Francisco, CA, 94103",298 11TH ST,17,SHAPY INTERNATIONAL INC,298 11TH ST,San Francisco,CA,94103,17,512688,SUREND,48,2011/12/19,2013/10/31,Census Tract: 0177.00,NA,"1001 PAGE ST, #28 SAN FRANCISCO, CA 94117",3800,17700,1831386.21867217,642874.657519616
1458,1,M,100,A,R,-122.45079747,37.76944932,"1705 Haight St, San Francisco, CA, 94117",1705 HAIGHT ST,1891,NARTCHAI,1705 HAIGHT ST,San Francisco,CA,94117-2807,1891,516150,ACTIVE,41,2011/12/19,2013/09/30,Census Tract: 0166.00,SIAM LOTUS THAI CUISINE,NA,3800,16600,1828146.48876043,642676.011262816
2032,1,M,100,A,R,-122.42452503,37.73558031,"3845 Mission St, San Francisco, CA, 94110",3845 MISSION ST,2604,DAVIS-DRISCOLL LLC,3845 MISSION ST,San Francisco,CA,94110-5831,2604,511698,ACTIVE,48,2011/12/19,2013/11/30,Census Tract: 0254.03,ST MARYS PUB,NA,3800,25403,1830383.02834005,638870.035775631
1508,1,M,100,A,R,-122.42589773,37.77646171,"579 Hayes St, San Francisco, CA, 94102",579 HAYES ST,1952,DIAZ-ELLIOTT LLC,579 HAYES ST,San Francisco,CA,94102-4213,1952,512968,ACTIVE,47,2011/12/22,2013/11/30,Census Tract: 0162.00,TWO SISTERS BAR & BOOKS,NA,3800,16200,1830355.14457492,643408.948831642
2741,1,M,100,A,R,-122.4217815,37.76449398,"525 Valencia St, San Francisco, CA, 94110",525 VALENCIA ST,3534,VJ INDIAN CUISINE INC,525 VALENCIA ST,San Francisco,CA,94110-1114,3534,511921,ACTIVE,41,2011/12/22,2013/11/30,Census Tract: 0201.00,TAJ EXPRESS,NA,3800,20100,1830690.63169941,642073.29121058
709,1,M,100,A,L,-122.43499521,37.76010483,"544 Castro St, San Francisco, CA, 94114",544 CASTRO ST,940,US 3 VICTUALS INC,544 CASTRO ST,San Francisco,CA,94114-2512,940,512936,ACTIVE,47,2011/12/27,2013/11/30,Census Tract: 0205.00,DANCING PIGS THE,NA,3800,20500,1829516.83186678,641610.303119634
1839,1,M,100,A,R,-122.43143683,37.76536732,"2223 Market St, San Francisco, CA, 94114",2223 MARKET ST,2373,WHAT THE CURTAINS LLC,2223 MARKET ST,San Francisco,CA,94114-1612,2373,514234,ACTIVE,47,2011/12/29,2013/11/30,Census Tract: 0203.00,JAKES'S ON MARKET,"2261 MARKET ST, #491 SAN FRANCISCO, CA 94114",3800,20300,1829841.8154436,642187.604760469
1207,1,M,100,A,R,-122.43276574,37.78417719,"1795 Geary Blvd, San Francisco, CA, 94115",1795 GEARY BLVD,1574,BAY BREAKERS LLC,1795 GEARY BLVD,San Francisco,CA,94115-3714,1574,514616,ACTIVE,41,2011/12/30,2013/11/30,Census Tract: 0159.00,SOCIAL STUDY THE,NA,3800,15900,1829768.48484041,644277.603570435
2454,1,M,100,A,R,-122.44623484,37.72109635,"2257 San Jose Ave, San Francisco, CA, 94112",2257 SAN JOSE AVE,3154,GREEN DREAM INC,2257 SAN JOSE AVE,San Francisco,CA,94112-2430,3154,513752,ACTIVE,41,2012/01/09,2012/12/31,Census Tract: 0261.00,CRAZY PEPPER,NA,3800,26100,1828436.49930389,637302.015237699
6601,1,M,100,A,L,-122.41664204,37.78730068,"900 Post St, San Francisco, CA, 94109",900 POST ST,2986,"JOUDEH, OLA HANNA",900 POST ST,San Francisco,CA,94109-5812,2986,516406,ACTIVE,21,2012/01/09,2013/12/31,Census Tract: 0120.00,U N MARKET,NA,3800,12000,1831195.60205604,644594.665900342
733,1,M,100,A,R,-122.43949562,37.80033883,"2201 Chestnut St, San Francisco, CA, 94123",2201 CHESTNUT ST,972,EBURGER LLC,2201 CHESTNUT ST,San Francisco,CA,94123-2607,972,512821,ACTIVE,41,2012/01/10,2013/12/31,Census Tract: 0128.00,SUPER DUPER,"2518 MISSION ST SAN FRANCISCO, CA 94110",3800,12800,1829212.46026959,646083.096110398
5471,1,M,100,A,L,-122.43831913,37.77784782,"1598 Mcallister St, San Francisco, CA, 94115",1598 MCALLISTER ST,2441,"SALFITI, AMANI E",1598 MCALLISTER ST,San Francisco,CA,94115-4412,2441,465225,ACTIVE,21,2012/01/11,2013/12/31,Census Tract: 0158.02,SAVE MORE MARKET,NA,3800,15802,1829264.48833362,643585.210468689
1339,1,M,100,A,L,-122.44040861,37.71606251,"942 Geneva Ave, San Francisco, CA, 94112",942 GENEVA AVE,1735,A CARELESS MATCH LLC,942 GENEVA AVE,San Francisco,CA,94112-3402,1735,515363,ACTIVE,41,2012/01/12,2013/12/31,Census Tract: 0263.01,"DARK HORSE INN, THE",NA,3800,26301,1828938.57021483,636733.531329773
175,1,M,100,A,R,-122.41542354,37.75238226,"3161 24th St, San Francisco, CA, 94110",3161 24TH ST,240,"CABRERA, JOSE RAMON",3161 24TH ST,San Francisco,CA,94110,240,507559,ACTIVE,41,2012/01/17,2013/12/31,Census Tract: 0229.01,RINCONCITO NICARAGUENSE,NA,3800,22901,1831223.19732431,640717.642764677
387,1,M,100,A,R,-122.40670613,37.78293078,"85 5th St, San Francisco, CA, 94103",85 5TH ST,506,YHB PICKWICK LLC,85 5TH ST,San Francisco,CA,94103-1812,506,514830,ACTIVE,47,2012/01/17,2013/12/31,Census Tract: 0176.01,PICKWICK HOTEL THE,NA,3800,17601,1832060.03404668,644091.823524731
1227,1,M,100,A,R,-122.47326713,37.78050896,"5037 Geary Blvd, San Francisco, CA, 94118",5037 GEARY BLVD,1599,"LIU, HONG",5037 GEARY BLVD,San Francisco,CA,94118-2813,1599,512272,ACTIVE,41,2012/01/17,2013/12/31,Census Tract: 0476.00,SICHUAN HOME,NA,3800,47600,1826192.83238629,643944.917443935
2697,1,M,100,A,L,-122.4092284,37.80048015,"601 Union St, San Francisco, CA, 94133",601 UNION ST,3476,JOES UNION L-PSHIP,601 UNION ST,San Francisco,CA,94133-2812,3476,512938,ACTIVE,47,2012/01/17,2013/12/31,Census Tract: 0106.00,ORIGINAL JOES,"1606 STOCKTON ST SAN FRANCISCO, CA 94133-3300",3800,10600,1831877.99875952,646043.252502252
4111,1,M,100,A,L,-122.40775886,37.80110451,"1541 Grant Ave, San Francisco, CA, 94133",1541 GRANT AVE,1797,LITTLE VINE LLC,1541 GRANT AVE,San Francisco,CA,94133-3323,1797,514977,ACTIVE,20,2012/01/17,2013/12/31,Census Tract: 0106.00,LITTLE VINE,NA,3800,10600,1832008.48821293,646110.473382688
1114,1,M,100,A,L,-122.43587111,37.79851756,"3145 Fillmore St, San Francisco, CA, 94123",3145 FILLMORE ST,1456,TGT II INC,3145 FILLMORE ST,San Francisco,CA,94123-3451,1456,517379,ACTIVE,41,2012/01/19,2013/12/31,Census Tract: 0128.00,PIZZA ORGASMICA & BREWING CO,"819 A ST, STE 34 SAN RAFAEL, CA 94901-3024",3800,12800,1829527.36786501,645873.914951695
1361,1,M,100,A,R,-122.42264001,37.77560522,"242 Gough St, San Francisco, CA, 94102",242 GOUGH ST,1763,"TALBOT, DEBORAH LYNNFLOREANI",242 GOUGH ST,San Francisco,CA,94102-5916,1763,515933,ACTIVE,41,2012/01/19,2013/12/31,Census Tract: 0162.00,TARTINE TALBOT,"244 GOUGH ST SAN FRANCISCO, CA 94102",3800,16200,1830640.69572034,643307.238044488
5510,1,M,100,A,L,-122.41119042,37.75432985,"2950 23rd St, San Francisco, CA, 94110",2950 23RD ST,212,"ABUNIE, OMAR JAMIL",2950 23RD ST,San Francisco,CA,94110-3440,212,509348,ACTIVE,21,2012/01/19,2013/06/30,Census Tract: 0228.03,MISSION GROCERTERIA,NA,3800,22803,1831600.80454513,640926.555328083
1231,1,M,100,A,L,-122.47424105,37.78067368,"5120 Geary Blvd, San Francisco, CA, 94118",5120 GEARY BLVD,1604,EK FOOD SERVICES INC,5120 GEARY BLVD,San Francisco,CA,94118-2816,1604,514782,ACTIVE,41,2012/01/26,2013/12/31,Census Tract: 0426.02,SHABUWAY,"150 ASSOCIATED ROAD SAN FRANCISCO, CA 94080",3800,42602,1826107.67396566,643964.683681192
1796,1,M,100,A,L,-122.42163358,37.77338761,"1666 Market St, San Francisco, CA, 94102",1666 MARKET ST,2323,MORENA WINE LLC,1666 MARKET ST,San Francisco,CA,94102-5949,2323,517239,ACTIVE,41,2012/01/26,2013/12/31,Census Tract: 0168.02,PAUSE,NA,3800,16802,1830724.36672567,643059.933217829
2415,1,M,100,A,R,-122.41752377,37.76629431,"433 S Van Ness Ave, San Francisco, CA, 94103",433 S VAN NESS AVE,3100,"SAPONE, BENJAMIN MEAGHER",433 S VAN NESS AVE,San Francisco,CA,94103-3629,3100,517531,ACTIVE,41,2012/01/27,2013/12/31,Census Tract: 0177.00,FLYING PIG BISTRO,NA,3800,17700,1831070.22116295,642265.166888629
137,1,M,100,A,L,-122.41085672,37.75919705,"3000 20th St, San Francisco, CA, 94110",3000 20TH ST,180,CENTRAL KITCHEN LLC,3000 20TH ST,San Francisco,CA,94110-2713,180,515979,ACTIVE,41,2012/01/31,2013/12/31,Census Tract: 0228.01,CENTRAL KITCHEN,NA,3800,22801,1831641.1443915,641465.818185669
2178,1,M,100,A,L,-122.40756197,37.78654901,"170 Ofarrell St, San Francisco, CA, 94102",170 OFARRELL ST,2800,FLAT OUT CRAZY LLC,170 OFARRELL ST,San Francisco,CA,94102-2202,2800,515650,ACTIVE,47,2012/02/02,2014/01/31,Census Tract: 0117.00,FLAT OUT CRAZY,"303 W ERIE ST, 6TH FL CHICAGO, IL 60654-3967",3800,11700,1831992.97214501,644494.513350934
5301,1,M,100,A,R,-122.40387566,37.78725569,"715 Market St, San Francisco, CA, 94103",715 MARKET ST,2346,"AZZGHAYER, DEAN ZAIN",715 MARKET ST,San Francisco,CA,94103-2101,2346,516648,ACTIVE,21,2012/02/02,2014/01/31,Census Tract: 0615.00,DEAN'S SMOKE & SNACKS,"8 BARTON PL PACIFICA, CA 94044",3800,61500,1832319.27996849,644566.734624844
18910,1,M,100,A,R,-122.40970435,37.75918752,"2201 Bryant St, San Francisco, CA, 94110",2201 BRYANT ST,769,"TOTAH, BASEM NAIM",2201 BRYANT ST,San Francisco,CA,94110-2833,769,514608,ACTIVE,21,2012/02/06,2014/01/31,Census Tract: 0228.01,NORMS MARKET,NA,3800,22801,1831742.53219791,641462.75003465
434,1,M,100,A,L,-122.46635108,37.7635512,"1325 9th Ave, San Francisco, CA, 94122",1325 9TH AVE,569,PTE RESTAURANT INC,1325 9TH AVE,San Francisco,CA,94122-2308,569,516168,ACTIVE,41,2012/02/08,2014/01/31,Census Tract: 0302.02,NABE,NA,3800,30202,1826762.34132627,642050.082739935
701,1,M,100,A,R,-122.43498505,37.76145902,"469 Castro St, San Francisco, CA, 94114",469 CASTRO ST,932,ALTERNATIVE EATS LLC,469 CASTRO ST,San Francisco,CA,94114-2019,932,513087,ACTIVE,47,2012/02/08,2014/01/31,Census Tract: 0206.00,FORK CAFE,"PO BOX 626 BURLINGAME, CA 94011",3800,20600,1829520.71943603,641759.970399121
944,1,M,100,A,L,-122.41391129,37.73897544,"903 Cortland Ave, San Francisco, CA, 94110",903 CORTLAND AVE,1222,903 LLC,903 CORTLAND AVE,San Francisco,CA,94110-5632,1222,516829,ACTIVE,41,2012/02/08,2014/01/31,Census Tract: 0252.00,903,"835 CORTLAND AVE SAN FRANCISCO, CA 94110",3800,25200,1831325.87511252,639227.060404752
1813,1,M,100,A,R,-122.41025753,37.78218639,"1001 Market St, San Francisco, CA, 94103",1001 MARKET ST,2342,PEARLS DELUXE BURGERS LLC,1001 MARKET ST,San Francisco,CA,94103-1605,2342,512397,ACTIVE,41,2012/02/08,2013/01/31,Census Tract: 0176.01,PEARLS DELUXE BURGERS,"263 BLACKSTONE DR. SAN RAFAEL, CA 94903",3800,17601,1831746.2957329,644015.36226678
730,1,M,100,A,R,-122.44014373,37.80026133,"2241 Chestnut St, San Francisco, CA, 94123",2241 CHESTNUT ST,968,TELEGRAPH HILL ASSOCIATES LLC,2241 CHESTNUT ST,San Francisco,CA,94123,968,512690,ACTIVE,48,2012/02/09,2013/07/31,Census Tract: 0128.00,DELANEYS,"1388 GOUGH ST, # 901 SAN FRANCISCO, CA 94109-6551",3800,12800,1829155.26391405,646075.296907628
1043,1,M,77,A,R,-122.39964299,37.7945863,"1 Embarcadero Ctr, San Francisco, CA, 94111","1 EMBARCADERO CTR, PROMENADE LEVEL",1365,BELLABEAN INC,"1 EMBARCADERO CTR, PROMENADE LEVEL",San Francisco,CA,94111-3600,1365,506611,ACTIVE,47,2012/02/09,2013/01/31,Census Tract: 0105.00,FUZIO UNIVERSAL BISTRO,"1020 10TH ST, STE 300 MODESTO, CA 95354",3800,10500,1832708.80103843,645372.445455728
1470,1,M,100,A,L,-122.43204333,37.77194844,"598 Haight St, San Francisco, CA, 94117",598 HAIGHT ST,1908,JUNIPER GROUP LLC,598 HAIGHT ST,San Francisco,CA,94117-3407,1908,515977,ACTIVE,47,2012/02/09,2014/01/31,Census Tract: 0168.01,MAVEN,NA,3800,16801,1829803.82154745,642919.158241348
2372,1,M,100,A,L,-122.40814724,37.78666881,"225 Powell St, San Francisco, CA, 94102",225 POWELL ST,3040,LET IT FLHO LESSEE INC,225 POWELL ST,San Francisco,CA,94102-2205,3040,515548,ACTIVE,47,2012/02/09,2014/01/31,Census Tract: 0123.01,KULETOS ITALIAN RESTAURANT,NA,3800,12301,1831941.77962818,644509.533553289
2389,1,M,100,A,L,-122.4109069,37.80028728,"1707 Powell St, San Francisco, CA, 94133",1707 POWELL ST,3061,CIRCA 2011 LLC,1707 POWELL ST,San Francisco,CA,94133-2808,3061,508187,ACTIVE,47,2012/02/09,2013/04/30,Census Tract: 0107.00,BOTTLE CAP,"2123 POWELL ST SAN FRANCISCO, CA 94133-1948",3800,10700,1831729.50210173,646025.319028045
2603,1,M,100,A,R,-122.46957657,37.74326701,"339 Taraval St, San Francisco, CA, 94116",339 TARAVAL ST,3360,"HA, YEN DIEU",339 TARAVAL ST,San Francisco,CA,94116-1954,3360,517365,ACTIVE,41,2012/02/09,2014/01/31,Census Tract: 0308.00,NA,NA,3800,30800,1826431.37082615,639805.823251092
6681,1,M,100,A,L,-122.40814724,37.78666881,"225 Powell St, San Francisco, CA, 94102",225 POWELL ST,3039,LET IT FLHO LESSEE INC,225 POWELL ST,San Francisco,CA,94102-2205,3039,515548,ACTIVE,21,2012/02/09,2014/01/31,Census Tract: 0123.01,KULETOS ITALIAN RESTAURANT,NA,3800,12301,1831941.77962818,644509.533553289
2328,1,M,100,A,L,-122.41371764,37.78768861,"720 Post St, San Francisco, CA, 94109",720 POST ST,2989,ITHAI CORP,720 POST ST,San Francisco,CA,94109-6106,2989,514216,ACTIVE,41,2012/02/10,2014/01/31,Census Tract: 0121.00,ITHAI,"1290 25TH AVE, STE 201 SAN FRANCISCO, CA 94122",3800,12100,1831453.86365592,644632.307635248
2631,1,M,100,A,R,-122.4157777,37.80861336,"2890 Taylor St, San Francisco, CA, 94133",2890 TAYLOR ST,3395,ANDRE BOUDIN BAKERIES INC,2890 TAYLOR ST,San Francisco,CA,94133-1012,3395,516412,ACTIVE,47,2012/02/13,2013/12/31,Census Tract: 0101.00,CHOWDER HUT,"221 MAIN ST, STE 1230 SAN FRANCISCO, CA 94105-1929",3800,10100,1831320.05043663,646958.136564788
7421,1,M,100,A,L,-122.42677091,37.78698073,"1600 Sutter St, San Francisco, CA, 94109",1600 SUTTER ST,3312,NASH SUTTER INC,1600 SUTTER ST,San Francisco,CA,94109-5209,3312,515928,ACTIVE,21,2012/02/13,2014/01/31,Census Tract: 0152.00,A & M LIQUOR,NA,3800,15200,1830302.33501822,644577.071608858
554,1,M,100,A,L,-122.40915885,37.79764488,"730 Broadway, San Francisco, CA, 94133",730 BROADWAY,730,ALPS HOTEL CORPORATION,730 BROADWAY,San Francisco,CA,94133-4304,730,516141,ACTIVE,48,2012/02/14,2014/01/31,Census Tract: 0107.00,ROSEWOOD,NA,3800,10700,1831877.91976337,645728.783631243
1676,1,M,100,A,R,-122.40474522,37.79458514,"710 Kearny St, San Francisco, CA, 94108",710 KEARNY ST,2176,JOY HING BBQ CORPORATION,710 KEARNY ST,San Francisco,CA,94108-1807,2176,517666,ACTIVE,41,2012/02/15,2014/01/31,Census Tract: 0611.00,JOY HING BBQ,NA,3800,61100,1832259.01581463,645381.58897784
1821,1,M,100,A,R,-122.40312425,37.78783389,"691 Market St, San Francisco, CA, 94105",691 MARKET ST,2351,DESTINATION BARS LLC,691 MARKET ST,San Francisco,CA,94105-4212,2351,513147,ACTIVE,48,2012/02/15,2014/01/31,Census Tract: 0615.00,LOCAL EDITION,"12069 BROADWAY TER OAKLAND, CA 94611-1949",3800,61500,1832387.10298458,644629.247131425
674,1,M,100,A,L,-122.45158818,37.78668738,"3490 California St, San Francisco, CA, 94118",3490 CALIFORNIA ST UT 1,895,"ROF FERRARI LENDING 1, LLC",3490 CALIFORNIA ST UT 1,San Francisco,CA,94118-1891,895,515925,ACTIVE,41,2012/02/16,2013/04/30,Census Tract: 0133.00,A G FERRARI FOODS,"14234 CATALINA ST SAN LEANDRO, CA 94577-5512",3800,13300,1828116.67870121,644590.420814388
705,1,M,100,A,L,-122.43511256,37.7613334,"468 Castro St, San Francisco, CA, 94114",468 CASTRO ST,936,"ROF FERRARI LENDING 1, LLC",468 CASTRO ST,San Francisco,CA,94114-2020,936,515868,ACTIVE,41,2012/02/16,2013/03/31,Census Tract: 0205.00,A G FERRARI FOODS,"14234 CATALINA ST SAN LEANDRO, CA 94577-5512",3800,20500,1829509.33939799,641746.229285381
1927,1,M,100,A,R,-122.40197006,37.78621182,"701 Mission St, San Francisco, CA, 94103",701 MISSION ST,2479,YERBA BUENA CENTER FOR THE ARTS,701 MISSION ST,San Francisco,CA,94103-3138,2479,512498,ACTIVE,64,2012/02/16,2014/01/31,Census Tract: 0615.00,YERBA BUENA CENTER FOR THE ARTS,NA,3800,61500,1832484.82119542,644447.563523507
1936,1,M,100,A,L,-122.40182261,37.78648054,"688 Mission St, San Francisco, CA, 94105",688 MISSION ST,2488,"ROF FERRARI LENDING 1, LLC",688 MISSION ST,San Francisco,CA,94105-4000,2488,515919,ACTIVE,41,2012/02/16,2013/11/30,Census Tract: 0615.00,A G FERRARI FOODS,"14234 CATALINA ST SAN LEANDRO, CA 94577-5512",3800,61500,1832498.10109324,644477.243056027
